learning_rate,r_squared,stopped_epoch,best_epoch,best_val_loss,best_train_loss,mean_val_loss,mean_train_loss,time_taken
500.0000000000,-4289.830757620778,5000,4999,8.441414833068848,45.06475067138672,122034917382901.86,3.5454871372395544e+16,197.26644206047058
500.0000000000,-1.047458160160101,161,11,1.024753451347351,63.15424728393555,5396258800906404.0,1.4118453443767706e+18,7.103686332702637
500.0000000000,-173.45791529883937,160,10,11.851778030395508,44.46143341064453,14429.888371944427,3.820874374777463e+17,7.118658065795898
500.0000000000,-19221.96067918774,156,6,124.76284790039062,187.58070373535156,5954935225.57761,1.65644359976654e+17,6.883476257324219
500.0000000000,-0.539742553823884,239,89,0.8688154816627502,10559268323328.0,2.6054608415780004e+16,4.363610211151659e+17,10.157767295837402
500.0000000000,-12.403308347177832,154,4,3.169240713119507,82.19495391845703,65.13900309568876,1.0526440118549847e+18,7.287012338638306
500.0000000000,-3.849315971028556,4498,4348,1.76554274559021,45.016571044921875,6109729910950.035,4635396280973552.0,177.96364617347717
500.0000000000,-31.77007833475117,817,667,5.072190761566162,24.286128997802734,8117.451738996634,1.579861723563285e+17,32.43937587738037
500.0000000000,-5.947385421391783,522,372,2.194570302963257,79.5899658203125,80.06217515971012,6.082904849270941e+16,21.17078423500061
500.0000000000,-37.61748834657535,159,9,5.519266605377197,28.675338745117188,43.97865625597396,1.1118146308551162e+18,7.041821718215942
100.0000000000,-48607.10105319285,167,17,24.25210189819336,219.86917114257812,18011434166962.582,165435342609847.3,7.360004663467407
100.0000000000,-1.9972930858524673,155,5,1.3001680374145508,4.5200114250183105,15.582661515666592,40090066843385.9,6.953695774078369
100.0000000000,-41.91698933933282,959,809,5.82614803314209,15.796857833862305,15.640571327229361,19700808971652.234,37.69555592536926
100.0000000000,-34.30967472312033,156,6,5.271021842956543,155.83546447753906,62225625555.484566,5323813002688.119,6.942456960678101
100.0000000000,-14.663755782709803,160,10,3.445950746536255,5.735503673553467,13.656585432589054,81589305973155.88,7.107758283615112
100.0000000000,-0.19139487490634588,293,143,0.8124828934669495,6.786003589630127,7983529788.293999,4409236829763.334,12.160023212432861
100.0000000000,-0.0012055206122068007,168,18,0.7203383445739746,9.6002197265625,2170235.7771655014,32672258536667.047,7.3503193855285645
100.0000000000,-4.737975550978402,481,331,1.6194026470184326,15.399469375610352,1687163652.3743746,13638531787321.4,19.348671436309814
100.0000000000,-25.0885135227968,1141,991,4.507377624511719,25.177248001098633,11214704.887234211,4731305463153.073,45.14932680130005
100.0000000000,-40.51461263075366,156,6,5.7278594970703125,16.02064323425293,15.587437727512457,36436468624478.27,7.426965236663818
100.0000000000,-5.3106927775784785,153,3,2.0737767219543457,23.11216163635254,7812392373.067823,9846239986321.945,6.72970986366272
100.0000000000,-6.314519079896738,152,2,2.270488977432251,947336511488.0,7.04812846842565,35317270780668.05,6.7527015209198
100.0000000000,-2.66114785070714,386,236,1.4787710905075073,5.0605034828186035,23831520.117507916,33848888207190.81,15.931934833526611
100.0000000000,-0.10932944368342712,168,18,0.7792986035346985,9.54212474822998,69570371201.02504,19054925604773.184,7.476856231689453
100.0000000000,-8.555449410572686,152,2,2.6351821422576904,13.01620101928711,6.839231144440801,16198349067327.46,6.811321258544922
100.0000000000,-2.6830058393243883,152,2,1.5375730991363525,271171968.0,31770110.551401854,44584542921666.69,6.758857250213623
100.0000000000,-0.4307273192795227,154,4,0.8997281789779663,7.6875996589660645,6.78413077298697,37377399123817.99,6.826619386672974
100.0000000000,-32.56723536770734,152,2,5.135430812835693,57.63084411621094,23.511230556588423,41281341718551.086,6.741894483566284
100.0000000000,-43.16501218507087,1008,858,5.91224479675293,15.801794052124023,15.566044242609115,4665003974281.447,40.685460329055786
100.0000000000,-0.046766233462647966,163,13,0.7215691208839417,5.320500373840332,6.060396912273454,14359852614442.26,7.136430740356445
100.0000000000,-5.72998768682826,162,12,2.166567802429199,9.774307250976562,36187030539.255844,46478229311622.73,7.17305064201355
100.0000000000,-0.14904424027432173,163,13,0.7955271601676941,4.577495574951172,15645796069.134909,149888543798837.06,7.161709785461426
100.0000000000,-0.11654102304033698,160,10,0.739288866519928,5.416548728942871,8238017747.776281,10334284685219.264,6.991613864898682
100.0000000000,-2.296727713171229,427,277,1.3822605609893799,4.9944915771484375,5.519923173292459,15528221656541.816,17.438823699951172
100.0000000000,-20.2633031212559,155,5,4.050806999206543,16.389419555664062,148357498010.26233,9837169660791.475,6.828206539154053
100.0000000000,-25.312323029299144,157,7,4.527437210083008,12.82629108428955,2649333690.911183,24289979567824.332,7.393656015396118
100.0000000000,-2.249404216409861,224,74,1.3694199323654175,5.059638500213623,6.539669317326376,27636216327613.45,10.849909782409668
100.0000000000,-0.0019902324837623997,167,17,0.7149441838264465,6.115396022796631,1192895395611.301,66209132059414.58,8.280351638793945
100.0000000000,-39.168422890240016,163,13,5.631894111633301,16.063735961914062,110180482.36233373,13104584706973.562,7.693362712860107
100.0000000000,-5.9019851584810965,163,13,2.1975364685058594,3.247615098953247,12.926126779954126,17151697665403.742,7.450937509536743
100.0000000000,-2.957602906022829,168,18,1.5540825128555298,5.115076065063477,61650046006.45708,15350521979275.762,7.543259382247925
100.0000000000,-29.527795037371014,152,2,4.889922618865967,7086656716800.0,428122350008.0962,18926520158756.45,7.027369499206543
100.0000000000,-24.986619183947507,154,4,4.4982147216796875,16.684999465942383,15.72564748045686,20775505066770.727,6.943165302276611
100.0000000000,-1.1029592114946496,161,11,1.0414297580718994,9.372279167175293,17.52285751052525,23497762304246.66,7.2892005443573
100.0000000000,-11.506800455931726,160,10,3.0525567531585693,12.707547187805176,301549024613.09204,23613344622925.504,8.686007022857666
100.0000000000,-0.3020549802952668,154,4,0.8545628786087036,10.269828796386719,6.0715456457881185,15180971533251.215,8.39948320388794
100.0000000000,-0.010231741780802217,553,403,0.7148000597953796,9.428923606872559,700980691838.7235,5237386116178.613,22.89101505279541
100.0000000000,-0.021407742736501145,158,8,0.7162142395973206,4.209649085998535,20932560101.31016,7879678744870.719,7.016265630722046
100.0000000000,-1.8094321555413546,154,4,1.3182682991027832,31.150344848632812,27.08102211704502,8285538371889.344,6.841432332992554
100.0000000000,-54.46801038989632,153,3,6.64136266708374,11486.0693359375,730249497857.7155,110800063820042.6,6.890963554382324
100.0000000000,-65.15202489129143,173,23,7.263575077056885,1843.44091796875,11342858550.310438,35324141664149.695,7.69887113571167
100.0000000000,-29.148115899581274,251,101,4.8583831787109375,15.742935180664062,51310945372.8812,35308634600260.51,10.865010738372803
100.0000000000,-2.58882580199121,157,7,1.4599850177764893,15.525525093078613,16.279305717747683,36586313018077.73,7.054012298583984
100.0000000000,-13.117458788403251,162,12,3.259202241897583,11.070648193359375,127841748572.9835,20986024811648.67,7.367058992385864
100.0000000000,-2.7931117228504183,207,57,1.5127205848693848,5.031173229217529,22635813.435356937,27512535450296.246,9.548311471939087
100.0000000000,-0.018774087004270967,153,3,0.7157973051071167,11.61320972442627,5.729398529513989,61503693069431.4,7.739535570144653
100.0000000000,-0.057498338293066054,172,22,0.7561662793159485,5.808467388153076,5.558354524332423,47559786602692.42,11.725458860397339
100.0000000000,-0.7348372486454837,174,24,0.9286097288131714,5.561543941497803,874264104.6918383,11600369505124.482,12.767071008682251
100.0000000000,-35.1145905449035,1190,1040,5.332493305206299,25.072898864746094,270516578588.65378,10684179940454.445,67.2152373790741
100.0000000000,-2.5090286530867556,224,74,1.439038872718811,5.07170295715332,5.71031199448875,14958872568983.871,14.80804443359375
50.0000000000,-2.9123735662883732e-05,169,19,0.716840386390686,1.2327656745910645,6.027014468195876,411159555155.464,9.20267105102539
50.0000000000,-0.005604870164269027,190,40,0.7146996259689331,1.4228222370147705,772352994.3029459,169829391581.26886,11.434809923171997
50.0000000000,-26.20749997211304,307,157,4.6067986488342285,4.976011276245117,75149065.8322268,163461715364.41812,18.840510368347168
50.0000000000,-0.002826819706685857,170,20,0.7223389744758606,2.3975629806518555,282755569.8445592,745396847141.4861,10.526500463485718
50.0000000000,-15.992246197653046,158,8,3.598663091659546,5.470775604248047,264153.2788062141,438118313265.36676,9.166701316833496
50.0000000000,-0.005069295796320539,164,14,0.7245696187019348,1.4215229749679565,3.543559877610788,198355234520.8381,9.68623685836792
50.0000000000,-0.04017821108345121,175,25,0.7200496792793274,1.2536436319351196,4.677173170021602,947828434445.6199,10.377414226531982
50.0000000000,-2.6495679170744943,158,8,1.4757685661315918,8.286471366882324,219300879.25503904,723567147628.9297,9.594353199005127
50.0000000000,-32287.47683182704,450,300,161.6975860595703,345230.0625,28754367.435671285,83765684758.2193,24.990660429000854
50.0000000000,-0.0189009226101986,177,27,0.7158153653144836,2.5063486099243164,31.286545265865865,1109733502082.1252,10.16589641571045
50.0000000000,-0.9232183732157659,161,11,0.9868284463882446,8.90744686126709,8.595899690752445,693424116407.2045,9.462074995040894
50.0000000000,-3.2857840316903877,272,122,1.6339805126190186,7.788748264312744,2755707.081886718,62673813199.51007,15.666266679763794
50.0000000000,-1.8041977479752447,157,7,1.246310830116272,4.721635341644287,354655.4465231903,280644152776.6283,9.803385496139526
50.0000000000,-2.620398731025797,383,233,1.4682033061981201,7.720320224761963,25072297.208962783,195388932187.6068,22.86025595664978
50.0000000000,-0.1196787493642475,161,11,0.7401871681213379,1.060799241065979,592694.3526418294,1160658536134.8984,9.343760013580322
50.0000000000,-25.879529465141182,178,28,4.577882766723633,5.006936073303223,7.520332655210174,279122119492.354,10.744654178619385
50.0000000000,-6517949.349610708,154,4,2297.428466796875,3705.572021484375,3766.801175996855,383010171682.73926,10.093335628509521
50.0000000000,-0.789888599454271,161,11,1.0196616649627686,1.9926722049713135,165516714.84847197,139382725309.9264,10.731278896331787
50.0000000000,-2.638697487436789,158,8,1.4729466438293457,4.762509822845459,146020472.13610682,735581717132.9304,13.459459066390991
50.0000000000,-0.10261212481743898,175,25,0.7356195449829102,3.182922840118408,7.310083246912275,556012133611.3502,13.249294757843018
50.0000000000,-0.006359890250400291,165,15,0.7257236242294312,1.3581606149673462,58.33822373549143,3286849399884.9536,12.640896081924438
50.0000000000,-2.603870051517664,205,55,1.4639065265655518,17.293514251708984,5365754310.57547,341269857204.71277,14.255038976669312
50.0000000000,-0.0017651859465765973,171,21,0.7149930596351624,2.289621353149414,3986331.706498505,573370422152.5808,12.310444355010986
50.0000000000,-26.252582161821554,207,57,4.610759258270264,4.958077430725098,197506414.23235434,184532454333.46075,14.711142539978027
50.0000000000,-39.03546677119609,2687,2537,5.6223273277282715,2178.196044921875,2299900.2517802464,55383460819.96035,165.58279013633728
50.0000000000,-0.0021641486764083506,186,36,0.714908242225647,1.4314674139022827,3.477781313721852,1652320072135.4658,12.272650718688965
50.0000000000,-0.05420149613974967,197,47,0.7233145833015442,2.97519850730896,7718036662.26491,725302108956.265,12.83070683479309
50.0000000000,-2.012076008919998,328,178,1.304227352142334,7.739410400390625,87747747.9288643,237060397970.8819,21.145026206970215
50.0000000000,-0.010934962636242274,162,12,0.7293245792388916,6.883379936218262,35931841837.52744,628106046941.6128,10.870463132858276
50.0000000000,-2.4793586110103596,229,79,1.431179165840149,7.734662055969238,341050639.61265135,1084780696167.7986,15.218311786651611
50.0000000000,-0.28190411532837323,163,13,0.7887039184570312,2.9912109375,7.632341806142608,904927161543.0427,11.633219718933105
50.0000000000,-2.5262304545544754,402,252,1.4435769319534302,12.61974048614502,11.761140708009995,153234744082.01813,25.407928228378296
50.0000000000,-0.1536435435724295,188,38,0.7973814010620117,2.447176456451416,5.879641766877884,1086936863321.9941,12.440770626068115
50.0000000000,-0.019606967272476128,314,164,0.7159180045127869,3.8140294551849365,102054828.24131371,259588758919.2548,20.442264556884766
50.0000000000,-8.713556776424115,187,37,2.6563432216644287,5.311934471130371,2702712.861704306,413693902614.8379,12.43764853477478
50.0000000000,-0.8165003437428799,154,4,1.0283119678497314,8.260053634643555,4.86992297079656,1053976520469.6556,10.136585474014282
50.0000000000,-0.9646189440003154,162,12,1.0752217769622803,6.028388023376465,417880358.3078417,568734374947.8475,10.523791551589966
50.0000000000,-0.12965110558329673,153,3,0.787655234336853,9.697104454040527,4.57675777463352,369051655179.5641,10.02052903175354
50.0000000000,-0.003465017553399674,188,38,0.7229957580566406,2.957122802734375,587766416.8702369,188973285307.8718,12.291303396224976
50.0000000000,-0.007651437085741453,432,282,0.7268289923667908,1.4623318910598755,42085.549565775254,94766430498.33594,27.086630821228027
50.0000000000,-1.9182864994586994,177,27,1.3471083641052246,17.14229393005371,10.420739476290127,1230053277116.2764,11.402257919311523
50.0000000000,-0.006640631310992351,278,128,0.7146953344345093,2.7693939208984375,985352212.6560075,237892534704.24838,17.183980226516724
50.0000000000,-0.027266392612945944,259,109,0.7173203229904175,1.6580994129180908,19595569.42770572,84837006623.08603,16.19986915588379
50.0000000000,-0.09493700623264867,302,152,0.7335740923881531,1.2558009624481201,3.2518824990221997,489944149993.33405,19.393532752990723
50.0000000000,-0.00952668452976324,215,65,0.7282971739768982,1.2939753532409668,39177342.406623155,116744530756.12979,13.640758752822876
50.0000000000,-369621661.6864331,270,120,17300.759765625,1549688.875,11942296828.315971,414580025779.13055,16.726906061172485
50.0000000000,-369482.6671995662,174,24,148.16160583496094,10985.25,2082832980.0772169,965199256590.6659,11.209466457366943
50.0000000000,-2.8524635597787706,222,72,1.5277765989303589,12.667582511901855,12.71042663288546,380760466379.9505,15.954168796539307
50.0000000000,-0.9411434833848644,155,5,0.9923813343048096,3.2934374809265137,6.829862176218341,2224653215497.8975,10.148808717727661
50.0000000000,-148218.58058895837,180,30,346.4477233886719,1975.2718505859375,358318847.5467979,282092962911.2119,11.565831422805786
10.0000000000,-0.0062053740961047765,244,94,0.7146934866905212,0.8562994003295898,1.431960565633461,7141069.701189664,15.244409561157227
10.0000000000,-0.006768472270157533,303,153,0.7146972417831421,0.8991034030914307,124.48017174575982,12545697.02584464,18.91217541694641
10.0000000000,-19150.705512111832,157,7,124.53138732910156,425.5010681152344,16774.990142141938,21751034.387770925,10.063780546188354
10.0000000000,-0.006398795957245795,378,228,0.7146929502487183,0.771153450012207,0.7866690795888346,21363573.30599939,23.963069677352905
10.0000000000,-0.006680427671279299,457,307,0.7146956920623779,0.7938855290412903,82308.95241398037,22780026.11629908,28.195127964019775
10.0000000000,-14.073108885245544,158,8,3.3758370876312256,51.525230407714844,255210.5607292124,35436922.318519816,10.4352388381958
10.0000000000,-0.00601759730378415,203,53,0.714695394039154,0.8042098879814148,4270.1123476333805,46241288.40666613,12.83676028251648
10.0000000000,-0.00638152167963324,169,19,0.7146928310394287,0.7739315629005432,0.8687862704491475,13780852.45444642,11.06978964805603
10.0000000000,-0.006662325644007705,323,173,0.7146954536437988,0.8069949150085449,0.7863014993652839,16354552.09978155,20.0158212184906
10.0000000000,-0.005882734110575383,213,63,0.7146968245506287,0.7762948274612427,1988139.3248668392,15072930.707109837,13.321015119552612
10.0000000000,-1.2625653212508134,157,7,1.1655930280685425,26.156997680664062,746741.7128221723,120175982.33997197,10.23474669456482
10.0000000000,-0.0063813682351923084,175,25,0.7146927714347839,0.7798066735267639,0.802727941444942,43934121.05607157,11.54142141342163
10.0000000000,-0.006401448069204729,191,41,0.7146929502487183,0.8031803965568542,1.0769789212661265,22363006.431006122,12.443864345550537
10.0000000000,-0.005958779111018719,223,73,0.7146959900856018,0.8014494180679321,23843.730424388643,30921535.284239132,14.971940517425537
10.0000000000,-0.006680844534213026,368,218,0.7146956920623779,0.7981448769569397,0.7895761563078217,23789504.821726337,22.686678886413574
10.0000000000,-0.00540800034420208,163,13,0.714701771736145,0.7675967812538147,2203.7804102740406,87391976.65874715,10.628097295761108
10.0000000000,-0.007004414535042747,195,45,0.7147017121315002,0.772770345211029,4.027457697574909,50241445.424331665,12.26600980758667
10.0000000000,-0.005837405791988326,270,120,0.7146973013877869,0.7661256194114685,164891.75671654675,43164957.0721712,17.50164818763733
10.0000000000,-0.005722042699666252,243,93,0.7146983742713928,0.7803199291229248,9941.74428627962,19227739.745491825,14.923628091812134
10.0000000000,-0.0067542816217629476,318,168,0.7146968841552734,0.770717442035675,0.7799402898962393,15249593.976400109,20.40186047554016
10.0000000000,-0.005983707794751991,346,196,0.7146957516670227,0.81614089012146,0.8825338184833527,17200803.098872963,22.909246683120728
10.0000000000,-0.0068306544668665925,325,175,0.714698314666748,0.8756198883056641,644.6297072806725,8022563.592469648,20.191483736038208
10.0000000000,-0.0060299094198095204,380,230,0.7146952748298645,0.7688899040222168,1995.402132224566,7081650.288331387,24.26950216293335
10.0000000000,-0.005981392132332841,397,247,0.7146957516670227,0.7882077693939209,95.33054803660895,16731170.510701064,24.10872793197632
10.0000000000,-0.006728653189866041,222,72,0.7146964073181152,0.8255403637886047,0.7927005186274245,42144016.96452725,13.707656383514404
10.0000000000,-0.006068711618890887,276,126,0.7146948575973511,0.8046386241912842,212239.49312207146,10771533.91303125,17.557480573654175
10.0000000000,-0.006077398849519522,233,83,0.7146947979927063,0.8694652318954468,1726.8413406359791,20220228.64657474,15.012568235397339
10.0000000000,-0.006176937769506452,443,293,0.7146937847137451,0.7694388628005981,0.7998452670956304,29139837.077895198,27.433639526367188
10.0000000000,-0.006598688457710056,173,23,0.7146948575973511,0.7691951394081116,0.7920436015018838,86808618.25136235,13.582671165466309
10.0000000000,-0.00638206933259311,395,245,0.7146928310394287,0.8081927299499512,1913.5989708719374,21863626.25925077,26.54341697692871
10.0000000000,-0.0057722950103826776,228,78,0.7146978974342346,0.7897418737411499,0.7777341604232788,49389079.27157551,15.144892454147339
10.0000000000,-0.005374273185474898,173,23,0.7147021293640137,0.7636434435844421,545106.7479171522,38936834.38854376,12.160771608352661
10.0000000000,-0.006430393320628003,190,40,0.7146933078765869,0.7996014952659607,0.7897708714008331,13214334.369805608,12.317355155944824
10.0000000000,-0.006242867430542809,194,44,0.7146931290626526,0.7646352052688599,0.8236933968116328,46656924.55968401,13.043496131896973
10.0000000000,-0.006020788506367891,182,32,0.7146953344345093,0.7714081406593323,81283.33349866167,11796169.211104369,11.744645118713379
10.0000000000,-0.006676698138953441,169,19,0.7146956324577332,0.763410747051239,108532.51692932527,52821038.52681583,10.891844272613525
10.0000000000,-0.0067028809615254925,302,152,0.714695930480957,0.8566386103630066,1654.4082104559766,4864104.748814238,18.92115545272827
10.0000000000,-0.006441982792124934,236,86,0.7146933674812317,0.7692068815231323,0.8287178798247192,41381593.812307775,15.694162607192993
10.0000000000,-0.006165327981708213,180,30,0.7146938443183899,0.7700266242027283,0.8159891111983193,10197945.763593964,11.913835763931274
10.0000000000,-0.006195293717758288,188,38,0.7146936058998108,0.7693005800247192,2060405.2567114953,42992079.42643968,11.9905366897583
10.0000000000,-0.00652880960211788,356,206,0.7146942615509033,0.7790005207061768,333.84538703403445,9312796.981214928,21.539167881011963
10.0000000000,-0.006891867227424298,160,10,0.7146995067596436,0.7862048745155334,1.0740579217672348,34827204.294923656,11.081035614013672
10.0000000000,-0.0062170384835154024,215,65,0.7146933674812317,0.7752381563186646,3047.8493881355885,4361245.631993274,15.997582197189331
10.0000000000,-0.00626280696190995,207,57,0.7146928906440735,0.9033441543579102,1131.3367949226051,24886248.808418404,14.00998067855835
10.0000000000,-0.006266812316227277,281,131,0.7146928906440735,0.799109160900116,125638.17440091503,18199020.651948284,18.607220888137817
10.0000000000,-0.00650819954432813,249,99,0.7146939635276794,0.7686923742294312,4356.253094863221,48830085.05179389,16.76119351387024
10.0000000000,-0.005693574241964816,426,276,0.7146987318992615,0.8285222053527832,193617.29041092665,11269693.798558377,26.57252335548401
10.0000000000,-0.0066830332779934665,249,99,0.7146957516670227,0.7785477638244629,2457118.096582267,45200623.471995175,17.89717173576355
10.0000000000,-0.006725735864126392,317,167,0.7146963477134705,0.7866407036781311,200.12528120136412,10080561.00088707,19.68171739578247
10.0000000000,-1.8634799717588688,181,31,1.268202543258667,100.32527923583984,905681.7464151277,53489456.501362056,11.81325650215149
5.0000000000,-0.00620728000088655,243,93,0.7146934270858765,0.7751922011375427,6093.623739563879,142119.72934834997,15.326468467712402
5.0000000000,-0.006311460870704888,387,237,0.7146924138069153,0.8293032646179199,36152.220536230765,160469.3691723924,24.373800039291382
5.0000000000,-0.006200068847613149,225,75,0.714693546295166,0.773506224155426,36.33483835405774,696614.9096987607,17.02422595024109
5.0000000000,-0.006128281159393234,227,77,0.7146943211555481,0.7714104056358337,168.1107754108664,575521.4261664575,14.97792363166809
5.0000000000,-0.00616859973080186,327,177,0.7146938443183899,0.7710234522819519,0.7555073415832053,445407.32714781066,20.67759943008423
5.0000000000,-0.0062388017243038,333,183,0.7146931290626526,0.7867317795753479,7.159400043544826,176597.65920708468,21.103508710861206
5.0000000000,-0.006470176278929429,208,58,0.7146936655044556,0.7663785815238953,0.7468805817457346,360335.5184342113,13.341547727584839
5.0000000000,-0.005565533099298747,209,59,0.7146999835968018,0.7676106691360474,5886.302419665612,301466.442398752,13.316019058227539
5.0000000000,-0.006571899301351047,395,245,0.714694619178772,0.7930942177772522,0.7464031555984594,347787.76278972975,24.424835205078125
5.0000000000,-0.005553878818055358,185,35,0.7147001624107361,0.7710119485855103,33.96314290246448,881758.254135541,12.779834985733032
5.0000000000,-0.008749280719781094,265,115,0.7147448062896729,0.8066989183425903,112.57415421121526,308441.6657215796,19.875338315963745
5.0000000000,-0.006604753671831887,227,77,0.7146949768066406,0.7881402373313904,817.9219391860626,1282066.2460458605,15.206357955932617
5.0000000000,-0.006317817764484923,455,305,0.7146924138069153,0.7672839164733887,0.900977986723512,113657.34614496428,28.944201469421387
5.0000000000,-0.0065259493073963615,338,188,0.7146942019462585,0.7845969796180725,0.7443796607869617,445423.03291688586,21.651692867279053
5.0000000000,-0.006338869237022093,369,219,0.7146924138069153,0.7830609083175659,56.130183606612974,287740.506471096,26.90022850036621
5.0000000000,-0.006898692835852538,201,51,0.7146996855735779,0.7719758749008179,0.9781404051614638,128102.031813924,13.52792763710022
5.0000000000,-0.0062847892438244735,625,475,0.7146926522254944,0.7984786629676819,0.7453863855361939,171915.2456995308,45.58351516723633
5.0000000000,-0.006604932656797402,316,166,0.7146949172019958,0.7681668996810913,37573.63252605139,305627.1088370056,17.225446701049805
5.0000000000,-0.006380807384999798,171,21,0.7146927714347839,0.762881338596344,7926.104563740262,1522918.9275341434,9.349834203720093
5.0000000000,-0.006275754272236478,247,97,0.7146928310394287,0.7645978331565857,1078.5061860837434,106921.4335375819,14.012748718261719
5.0000000000,-0.005987361509574907,274,124,0.7146957516670227,0.7791825532913208,0.801852463153157,254408.64388300534,13.276002168655396
